,subjectName,courseID,lecOrSection,proName,enrollCode,days,time,location
3602,Psychology,PSY 10B,0,ALBADA N A,53652,R,3:00pm - 4:50pm,PHELP1525
3603,Psychology,PSY 10B,0,ALBADA N A,53660,R,1:00pm - 2:50pm,PSY-E1806
3604,Psychology,PSY 10B,0,ALBADA N A,56754,F,9:00 am - 10:50am,PHELP1525
3605,Psychology,PSY 90B,1,CONROY-BEAM D,,M,11:00am - 12:50pm,PSY-E1312
3606,Psychology,PSY 99,1,T B A,,,,T B A
3607,Psychology,PSY 99P,1,T B A,,,,T B A
3608,Psychology,PSY 101,1,SHERMAN D A,,T R,2:00pm - 3:15pm,IV THEA2
3609,Psychology,PSY 105,1,LIBERMAN Z E,,T R,12:30pm - 1:45pm,BUCHN1910
3610,Psychology,PSY 106,1,THAYER B S,,M W,3:30pm - 4:45pm,HFH 1104
3611,Psychology,PSY 111,1,WOODS V E||PADILLA-GARCI||,,M W,11:00am - 12:15pm,BUCHN1920
3612,Psychology,PSY 113L,1,JANUSONIS S,,F,9:00 am - 10:50am,CHEM 1171
3613,Psychology,PSY 113L,0,JANUSONIS S,54015,T,1:00pm - 3:50pm,PSY-E1806
3614,Psychology,PSY 113L,0,JANUSONIS S,54023,T,1:00pm - 3:50pm,
3615,Psychology,PSY 113L,0,JANUSONIS S,54031,W,10:00am - 12:50pm,PHELP1517
3616,Psychology,PSY 113L,0,JANUSONIS S,54049,R,10:00am - 12:50pm,PSY-E1806
3617,Psychology,PSY 116,1,KEIFLIN R P,,M W,12:30pm - 1:45pm,PSYCH1902
3618,Psychology,PSY 120L,1,WOODS V E,,M,2:00pm - 3:50pm,TD-W 1701
3619,Psychology,PSY 120L,0,WOODS V E,46813,T,9:00 am - 11:50am,PHELP1513
3620,Psychology,PSY 120L,0,WOODS V E,46821,T,12:00pm - 2:50pm,PHELP1513
3621,Psychology,PSY 120L,0,WOODS V E,46839,T,3:00pm - 5:50pm,PHELP1513
3622,Psychology,PSY 120L,0,WOODS V E,46847,W,9:00 am - 11:50am,PHELP1513
3623,Psychology,PSY 120L,0,WOODS V E,46854,W,12:00pm - 2:50pm,PSY-E1805
3624,Psychology,PSY 120L,0,WOODS V E,46862,R,3:00pm - 5:50pm,PSY-E1806
3625,Psychology,PSY 124,1,MAYER R E,,M W,2:00pm - 3:15pm,GIRV 1004
3626,Psychology,PSY 129L,1,ECKSTEIN M P,,M W,10:00am - 10:50am,PSY-E3834
3627,Psychology,PSY 129L,0,ECKSTEIN M P,46896,W,3:00pm - 5:50pm,PSY-E1805
3628,Psychology,PSY 129L,0,ECKSTEIN M P,46904,W,3:00pm - 5:50pm,PSY-E1806
3629,Psychology,PSY 134,1,SZUMLINSKI K,,T R,9:30 am - 10:45am,LSB 1001
3630,Psychology,PSY 137,1,JACOBS E,,T R,12:30pm - 1:45pm,TD-W 1701
3631,Psychology,PSY 138L,1,KIPPIN T E,,M,1:00pm - 2:50pm,PHELP1425
3632,Psychology,PSY 138L,0,KIPPIN T E,46946,T,1:00pm - 3:50pm,PSYCH3113
3633,Psychology,PSY 138L,0,KIPPIN T E,46953,W,1:00pm - 3:50pm,PSYCH3113
3634,Psychology,PSY 139,1,MACKIE D M,,M W,3:30pm - 4:45pm,IV THEA2
3635,Psychology,PSY 142,1,COSMIDES L,,T,5:00pm - 7:50pm,BUCHN1920
3636,Psychology,PSY 147,1,MAJOR B N,,T R,2:00pm - 3:15pm,NH 1006
3637,Psychology,PSY 155L,1,RONEY J R,,M,9:00 am - 10:50am,GIRV 2115
3638,Psychology,PSY 155L,0,RONEY J R,54122,T,1:00pm - 3:50pm,PSY-E2822
3639,Psychology,PSY 155L,0,RONEY J R,54130,T,4:00pm - 6:50pm,PSY-E2822
3640,Psychology,PSY 160SK,1,KLEIN S B,,M,5:00pm - 7:50pm,BIOEN1001
3641,Psychology,PSY 163EJ,1,JACOBS E,,F,9:00 am - 11:50am,BRDA 1640
3642,Psychology,PSY 163SJ,1,JANUSONIS S,,M W,12:30pm - 1:45pm,IV THEA2
3643,Psychology,PSY 197B,1,T B A,,,,T B A
3644,Psychology,PSY 198,1,T B A,,,,T B A
3645,Psychology,PSY 199,1,T B A,,,,T B A
3646,Psychology,PSY 199P,1,T B A,,,,T B A
3647,ReligiousStudies,RG ST 1,1,HILLIS G A,,M W,11:00am - 12:15pm,PSYCH1924
3648,ReligiousStudies,RG ST 1,0,HILLIS G A,47316,T,8:00 am - 8:50 am,HSSB 4202
3649,ReligiousStudies,RG ST 1,0,HILLIS G A,47324,M,8:00 am - 8:50 am,HSSB 3001E
3650,ReligiousStudies,RG ST 1,0,HILLIS G A,47332,W,8:00 am - 8:50 am,BUCHN1934
3651,ReligiousStudies,RG ST 1,0,HILLIS G A,47340,M,9:00 am - 9:50 am,HSSB 3001E
3652,ReligiousStudies,RG ST 1,0,HILLIS G A,47357,M,10:00am - 10:50am,HSSB 3001E
3653,ReligiousStudies,RG ST 1,0,HILLIS G A,47365,R,12:00pm - 12:50pm,HSSB 3041
3654,ReligiousStudies,RG ST 1,0,HILLIS G A,47373,R,1:00pm - 1:50pm,HSSB 3041
3655,ReligiousStudies,RG ST 1,0,HILLIS G A,47381,R,2:00pm - 2:50pm,HSSB 3001E
3656,ReligiousStudies,RG ST 4,1,HILLIS G A,,T R,11:00am - 12:15pm,LSB 1001
3657,ReligiousStudies,RG ST 4,0,HILLIS G A,62851,W,8:00 am - 8:50 am,HSSB 2252
3658,ReligiousStudies,RG ST 4,0,HILLIS G A,62869,W,9:00 am - 9:50 am,HSSB 2252
3659,ReligiousStudies,RG ST 4,0,HILLIS G A,62877,W,10:00am - 10:50am,HSSB 2252
3660,ReligiousStudies,RG ST 4,0,HILLIS G A,62885,R,1:00pm - 1:50pm,HSSB 2252
3661,ReligiousStudies,RG ST 4,0,HILLIS G A,62893,R,2:00pm - 2:50pm,HSSB 2252
3662,ReligiousStudies,RG ST 4,0,HILLIS G A,62901,F,8:00 am - 8:50 am,HSSB 1233
3663,ReligiousStudies,RG ST 4,0,HILLIS G A,62919,F,9:00 am - 9:50 am,HSSB 3041
3664,ReligiousStudies,RG ST 4,0,HILLIS G A,62927,F,10:00am - 10:50am,HSSB 3041
3665,ReligiousStudies,RG ST 5,1,AMIHAY A,,M W,12:30pm - 1:45pm,PHELP2516
3666,ReligiousStudies,RG ST 5,0,AMIHAY A,59899,W,9:00 am - 9:50 am,HSSB 3001E
3667,ReligiousStudies,RG ST 5,0,AMIHAY A,59907,W,10:00am - 10:50am,HSSB 3001E
3668,ReligiousStudies,RG ST 5,0,AMIHAY A,59915,R,2:00pm - 2:50pm,HSSB 4202
3669,ReligiousStudies,RG ST 5,0,AMIHAY A,59923,R,3:00pm - 3:50pm,HSSB 3001E
3670,ReligiousStudies,RG ST 7,1,WALKER D S,,M W F,9:00 am - 9:50 am,BUCHN1920
3671,ReligiousStudies,RG ST 7,0,WALKER D S,47530,T,8:00 am - 8:50 am,HSSB 3041
3672,ReligiousStudies,RG ST 7,0,WALKER D S,47548,T,9:00 am - 9:50 am,HSSB 2252
3673,ReligiousStudies,RG ST 7,0,WALKER D S,47555,T,10:00am - 10:50am,HSSB 4041
3674,ReligiousStudies,RG ST 7,0,WALKER D S,47563,R,10:00am - 10:50am,HSSB 2202
3675,ReligiousStudies,RG ST 7,0,WALKER D S,47571,F,11:00am - 11:50am,HSSB 3001E
3676,ReligiousStudies,RG ST 7,0,WALKER D S,47589,R,12:00pm - 12:50pm,GIRV 2135
3677,ReligiousStudies,RG ST 7,0,WALKER D S,47597,R,1:00pm - 1:50pm,HSSB 3201
3678,ReligiousStudies,RG ST 7,0,WALKER D S,47605,F,10:00am - 10:50am,GIRV 1106
3679,ReligiousStudies,RG ST 10B,1,CAMPO M,,MTWR,11:00am - 11:50am,HSSB 3041
3680,ReligiousStudies,RG ST 10B,0,CAMPO M,47621,M,8:00 am - 8:50 am,HSSB 3041
3681,ReligiousStudies,RG ST 10B,0,CAMPO M,47639,W,8:00 am - 8:50 am,HSSB 3041
3682,ReligiousStudies,RG ST 10B,1,CAMPO M,,MTWR,1:00pm - 1:50pm,HSSB 3001E
3683,ReligiousStudies,RG ST 10B,0,CAMPO M,47654,F,9:00 am - 9:50 am,HSSB 3001E
3684,ReligiousStudies,RG ST 10B,0,CAMPO M,47662,F,10:00am - 10:50am,HSSB 3001E
3685,ReligiousStudies,RG ST 10E,1,CAMPO M,,MTWR,9:00 am - 9:50 am,HSSB 3041
3686,ReligiousStudies,RG ST 10E,0,CAMPO M,47688,R,10:00am - 10:50am,HSSB 4041
3687,ReligiousStudies,RG ST 10E,0,CAMPO M,47696,R,11:00am - 11:50am,HSSB 4041
3688,ReligiousStudies,RG ST 11B,1,FOWLER D S,,T R,9:30 am - 10:45am,HSSB 3001E
3689,ReligiousStudies,RG ST 12,1,WHITE D G,,M W,12:30pm - 1:45pm,IV THEA1
3690,ReligiousStudies,RG ST 12,0,WHITE D G,59006,M,8:00 am - 8:50 am,HSSB 2202
3691,ReligiousStudies,RG ST 12,0,WHITE D G,59014,M,9:00 am - 9:50 am,GIRV 1106
3692,ReligiousStudies,RG ST 12,0,WHITE D G,59022,M,10:00am - 10:50am,ELLSN2816
3693,ReligiousStudies,RG ST 12,0,WHITE D G,59030,M,4:00pm - 4:50pm,GIRV 1106
3694,ReligiousStudies,RG ST 12,0,WHITE D G,59048,T,8:00 am - 8:50 am,HSSB 3202
3695,ReligiousStudies,RG ST 12,0,WHITE D G,59055,M,5:00pm - 5:50pm,GIRV 1106
3696,ReligiousStudies,RG ST 12,0,WHITE D G,59063,M,6:00pm - 6:50pm,GIRV 2135
3697,ReligiousStudies,RG ST 12,0,WHITE D G,59071,M,7:00pm - 7:50pm,GIRV 2135
3698,ReligiousStudies,RG ST 12,0,WHITE D G,59089,T,3:00pm - 3:50pm,HSSB 2202
3699,ReligiousStudies,RG ST 12,0,WHITE D G,59097,T,4:00pm - 4:50pm,HSSB 4202
3700,ReligiousStudies,RG ST 12,0,WHITE D G,59105,W,8:00 am - 8:50 am,HSSB 4201
3701,ReligiousStudies,RG ST 12,0,WHITE D G,59113,M,8:00pm - 8:50pm,GIRV 2135
3702,ReligiousStudies,RG ST 12,0,WHITE D G,59121,W,10:00am - 10:50am,GIRV 2110
3703,ReligiousStudies,RG ST 12,0,WHITE D G,59139,T,5:00pm - 5:50pm,GIRV 2110
3704,ReligiousStudies,RG ST 12,0,WHITE D G,59147,T,6:00pm - 6:50pm,GIRV 2110
3705,ReligiousStudies,RG ST 12,0,WHITE D G,59154,W,6:00pm - 6:50pm,GIRV 1106
3706,ReligiousStudies,RG ST 12,0,WHITE D G,59162,W,7:00pm - 7:50pm,GIRV 1106
3707,ReligiousStudies,RG ST 12,0,WHITE D G,59170,R,8:00 am - 8:50 am,GIRV 1106
3708,ReligiousStudies,RG ST 12,0,WHITE D G,59188,T,7:00pm - 7:50pm,GIRV 2110
3709,ReligiousStudies,RG ST 12,0,WHITE D G,59196,T,8:00pm - 8:50pm,GIRV 2110
3710,ReligiousStudies,RG ST 12,0,WHITE D G,59204,W,2:00pm - 2:50pm,HSSB 3001E
3711,ReligiousStudies,RG ST 12,0,WHITE D G,59212,W,8:00pm - 8:50pm,GIRV 1106
3712,ReligiousStudies,RG ST 12,0,WHITE D G,59220,F,1:00pm - 1:50pm,GIRV 1106
3713,ReligiousStudies,RG ST 12,0,WHITE D G,59238,F,2:00pm - 2:50pm,GIRV 1106
3714,ReligiousStudies,RG ST 12,0,WHITE D G,59246,F,3:00pm - 3:50pm,GIRV 1106
3715,ReligiousStudies,RG ST 12,0,WHITE D G,59253,R,4:00pm - 4:50pm,HSSB 2251
3716,ReligiousStudies,RG ST 12,0,WHITE D G,59261,R,5:00pm - 5:50pm,GIRV 1106
3717,ReligiousStudies,RG ST 12,0,WHITE D G,59279,F,8:00 am - 8:50 am,GIRV 1106
3718,ReligiousStudies,RG ST 12,0,WHITE D G,59287,F,9:00 am - 9:50 am,GIRV 1106
3719,ReligiousStudies,RG ST 12,0,WHITE D G,59295,F,10:00am - 10:50am,HSSB 1215
3720,ReligiousStudies,RG ST 12,0,WHITE D G,59303,F,11:00am - 11:50am,GIRV 1106
3721,ReligiousStudies,RG ST 12,0,WHITE D G,59311,F,12:00pm - 12:50pm,LSB 1101
3722,ReligiousStudies,RG ST 18,1,TAVES A,,T R,12:30pm - 1:45pm,PHELP2516
3723,ReligiousStudies,RG ST 18,0,TAVES A,47746,W,3:00pm - 3:50pm,HSSB 3001E
3724,ReligiousStudies,RG ST 18,0,TAVES A,47753,W,6:00pm - 6:50pm,GIRV 1108
3725,ReligiousStudies,RG ST 18,0,TAVES A,47761,W,4:00pm - 4:50pm,HSSB 3001E
3726,ReligiousStudies,RG ST 18,0,TAVES A,47779,W,7:00pm - 7:50pm,GIRV 1108
3727,ReligiousStudies,RG ST 24,1,THOMAS C M,,M W,9:30 am - 10:45am,BUCHN1940
3728,ReligiousStudies,RG ST 24,0,THOMAS C M,47795,M,11:00am - 11:50am,HSSB 1228
3729,ReligiousStudies,RG ST 24,0,THOMAS C M,47803,T,8:00 am - 8:50 am,GIRV 2110
3730,ReligiousStudies,RG ST 24,0,THOMAS C M,47811,W,12:00pm - 12:50pm,HSSB 3001E
3731,ReligiousStudies,RG ST 24,0,THOMAS C M,47829,R,6:00pm - 6:50pm,GIRV 2110
3732,ReligiousStudies,RG ST 24,0,THOMAS C M,58941,R,1:00pm - 1:50pm,HSSB 1224
3733,ReligiousStudies,RG ST 24,0,THOMAS C M,58958,R,2:00pm - 2:50pm,LSB 1101
3734,ReligiousStudies,RG ST 24,0,THOMAS C M,58966,R,7:00pm - 7:50pm,GIRV 2110
3735,ReligiousStudies,RG ST 24,0,THOMAS C M,58974,W,11:00am - 11:50am,HSSB 3001E
3736,ReligiousStudies,RG ST 57B,1,RIAZI T,,MTWR,9:00 am - 9:50 am,HSSB 4201
3737,ReligiousStudies,RG ST 57E,1,KEYNEJAD N P,,MTWR,11:00am - 11:50am,HSSB 3024
3738,ReligiousStudies,RG ST 58B,1,FEIZMOHAMMADP,,MTWR,9:00 am - 9:50 am,HSSB 2201
3739,ReligiousStudies,RG ST 65B,1,RAMBELLI F,,MTWR,10:00am - 10:50am,HSSB 2201
3740,ReligiousStudies,RG ST 65E,1,RAMBELLI F,,MTWR,11:00am - 11:50am,HSSB 2201
3741,ReligiousStudies,RG ST 70B,1,RAMBELLI F,,MTWR,9:00 am - 9:50 am,GIRV 2120
3742,ReligiousStudies,RG ST 70E,1,RAMBELLI F,,MTWR,12:00pm - 12:50pm,HSSB 2201
3743,ReligiousStudies,RG ST 80B,1,WISEMAN W A,,M W,5:00pm - 6:15pm,NH 1006
3744,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59337,T,3:00pm - 3:50pm,GIRV 2135
3745,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59345,T,4:00pm - 4:50pm,HSSB 2202
3746,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59352,W,9:00 am - 9:50 am,GIRV 1106
3747,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59360,W,10:00am - 10:50am,GIRV 1106
3748,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59378,W,11:00am - 11:50am,HSSB 1228
3749,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59386,R,2:00pm - 2:50pm,GIRV 2110
3750,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59394,R,5:00pm - 5:50pm,GIRV 2110
3751,ReligiousStudies,RG ST 80B,0,WISEMAN W A,59402,R,4:00pm - 4:50pm,ELLSN2816
3752,ReligiousStudies,RG ST 98,1,AFARY J,,,,T B A
3753,ReligiousStudies,RG ST 99,1,T B A,,,,T B A
3754,ReligiousStudies,RG ST 104,1,WALKER D S,,T R,2:00pm - 3:15pm,HSSB 3041
3755,ReligiousStudies,RG ST 113,1,HECHT R,,M W,5:00pm - 6:15pm,BUCHN1940
3756,ReligiousStudies,RG ST 113,0,HECHT R,62760,M,7:00pm - 9:50pm,BUCHN1940
3757,ReligiousStudies,RG ST 114E,1,TALAMANTEZ I,,T R,8:00 am - 9:15 am,HSSB 3201
3758,ReligiousStudies,RG ST 114X,1,SNYDER J R,,T R,5:00pm - 6:15pm,TD-W 1701
3759,ReligiousStudies,RG ST 115G,1,GARR W R,,M W,9:30 am - 10:45am,SH 1430
3760,ReligiousStudies,RG ST 116B,1,THOMAS C M,,M W,11:00am - 12:15pm,PHELP1444
3761,ReligiousStudies,RG ST 119A,1,AHMAD A A,,T R,9:30 am - 10:45am,PHELP2532
3762,ReligiousStudies,RG ST 119F,1,EL OMARI R M,,M W F,10:00am - 10:50am,HSSB 4080
3763,ReligiousStudies,RG ST 127B,1,WISEMAN W A,,M W,2:00pm - 3:15pm,GIRV 2124
3764,ReligiousStudies,RG ST 131F,1,HECHT R,,T R,11:00am - 12:15pm,HSSB 1174
3765,ReligiousStudies,RG ST 131H,1,HECHT R,,T R,3:30pm - 4:45pm,SH 1431
3766,ReligiousStudies,RG ST 132B,1,WOLFSON E R,,M W,11:00am - 12:15pm,GIRV 2124
3767,ReligiousStudies,RG ST 132C,1,WOLFSON E R,,M W,12:30pm - 1:45pm,GIRV 2124
3768,ReligiousStudies,RG ST 133C,1,AMIHAY A,,M W,5:00pm - 6:15pm,GIRV 2124
3769,ReligiousStudies,RG ST 138,1,T B A,,M W,5:00pm - 6:15pm,HSSB 2201
3770,ReligiousStudies,RG ST 140A,1,THIBDEAU J C,,T R,5:00pm - 6:15pm,GIRV 2124
3771,ReligiousStudies,RG ST 148B,1,REYNOLDS D F,,T R,10:00am - 11:50am,HSSB 3030
3772,ReligiousStudies,RG ST 156BE,1,JARRETT G C,,T R,2:00pm - 3:15pm,GIRV 1116
3773,ReligiousStudies,RG ST 157E,1,FEIZMOHAMMADP,,T R,11:00am - 12:15pm,HSSB 1206
3774,ReligiousStudies,RG ST 157I,1,FEIZMOHAMMADP,,T R,12:30pm - 1:45pm,HSSB 1206
3775,ReligiousStudies,RG ST 159B,1,HILLIS G A,,MTWR,9:00 am - 9:50 am,HSSB 3030
3776,ReligiousStudies,RG ST 159J,1,HOLDREGE B A,,T,6:00pm - 8:50pm,HSSB 3030
3777,ReligiousStudies,RG ST 185,1,CAMPO J E,,M W F,2:00pm - 2:50pm,GIRV 1115
3778,ReligiousStudies,RG ST 189,1,T B A,,,,T B A
3779,ReligiousStudies,RG ST 190EL,1,BUIJS M E,,T R,3:30pm - 4:45pm,HSSB 1206
3780,ReligiousStudies,RG ST 190FC,1,BUSTO R V,,W,5:00pm - 7:50pm,HSSB 4080
3781,ReligiousStudies,RG ST 190JA,1,THORNTON S A,,M W,9:30 am - 10:45am,HSSB 1207
3782,ReligiousStudies,RG ST 190JB,1,FOWLER D S,,M W,11:00am - 12:15pm,HSSB 1227
3783,ReligiousStudies,RG ST 193,1,TALAMANTEZ I,,T R,9:30 am - 10:45am,HSSB 1173
3784,ReligiousStudies,RG ST 195,1,T B A,,,,T B A
3785,ReligiousStudies,RG ST 198,1,AFARY J,,,,T B A
3786,ReligiousStudies,RG ST 199,1,T B A,,,,T B A
3787,ReligiousStudies,RG ST 199RA,1,T B A,,,,T B A
3788,RenaissanceStudies,RENST 199,1,T B A,,,,T B A
3789,Slavic,SLAV 2,1,MCCLAIN K L,,M WRF,10:00am - 10:50am,PHELP3523
3790,Slavic,SLAV 2,1,MCCLAIN K L,,M WRF,2:00pm - 2:50pm,HSSB 2251
3791,Slavic,SLAV 5,1,MCLELLAN L,,M W F,11:00am - 11:50am,HSSB 1215
3792,Slavic,SLAV 5,0,MCLELLAN L,,F,10:00am - 10:50am,GIRV 2124
3793,Slavic,SLAV 101E,1,MCLELLAN L,,M W F,1:00pm - 1:50pm,HSSB 2201
3794,Slavic,SLAV 101E,0,MCLELLAN L,,F,12:00pm - 12:50pm,HSSB 1210
3795,Slavic,SLAV 117G,1,MOVSESIAN H,,T R,9:30 am - 10:45am,PHELP1425
3796,Slavic,SLAV 130A,1,SPIEKER S,,T,5:00pm - 7:50pm,ARTS 1341
3797,Slavic,SLAV 145,1,MCCLAIN K L,,M W,3:30pm - 4:45pm,HSSB 2201
3798,Slavic,SLAV 192,1,T B A,,,,T B A
3799,Slavic,SLAV 197,1,T B A,,,,T B A
3800,Slavic,SLAV 198,1,T B A,,,,T B A
3801,Slavic,SLAV 199,1,T B A,,,,T B A
3802,Sociology,SOC 1,1,WINANT H,,T R,9:30 am - 10:45am,IV THEA1
3803,Sociology,SOC 1,0,WINANT H,48678,F,9:00 am - 9:50 am,PHELP1448
3804,Sociology,SOC 1,0,WINANT H,48686,M,3:00pm - 3:50pm,PHELP2514
3805,Sociology,SOC 1,0,WINANT H,48694,F,11:00am - 11:50am,GIRV 2127
3806,Sociology,SOC 1,0,WINANT H,48702,M,8:00 am - 8:50 am,HSSB 1228
3807,Sociology,SOC 1,0,WINANT H,48710,T,7:00pm - 7:50pm,PHELP1445
3808,Sociology,SOC 1,0,WINANT H,48728,W,4:00pm - 4:50pm,PHELP3519
3809,Sociology,SOC 1,0,WINANT H,48736,F,12:00pm - 12:50pm,PHELP2514
3810,Sociology,SOC 1,0,WINANT H,48744,M,8:00 am - 8:50 am,HSSB 1227
3811,Sociology,SOC 1,0,WINANT H,48751,R,5:00pm - 5:50pm,NH 1109
3812,Sociology,SOC 1,0,WINANT H,48769,M,8:00 am - 8:50 am,HSSB 4202
3813,Sociology,SOC 1,0,WINANT H,48777,M,3:00pm - 3:50pm,HSSB 1232
3814,Sociology,SOC 1,0,WINANT H,48785,T,7:00pm - 7:50pm,PHELP2532
3815,Sociology,SOC 1,0,WINANT H,48793,M,7:00pm - 7:50pm,HSSB 4201
3816,Sociology,SOC 1,0,WINANT H,48801,F,8:00 am - 8:50 am,HSSB 1214
3817,Sociology,SOC 1,0,WINANT H,48819,W,7:00pm - 7:50pm,HSSB 2251
3818,Sociology,SOC 1,0,WINANT H,48827,R,7:00pm - 7:50pm,SH 1609
3819,Sociology,SOC 1,0,WINANT H,48835,W,8:00pm - 8:50pm,HSSB 3201
3820,Sociology,SOC 1,0,WINANT H,48843,M,9:00 am - 9:50 am,GIRV 2116
3821,Sociology,SOC 1,0,WINANT H,48850,M,8:00 am - 8:50 am,HSSB 4201
3822,Sociology,SOC 1,0,WINANT H,48868,M,8:00 am - 8:50 am,HSSB 3202
3823,Sociology,SOC 1,0,WINANT H,48876,W,8:00 am - 8:50 am,LSB 1101
3824,Sociology,SOC 1,0,WINANT H,48884,M,12:00pm - 12:50pm,GIRV 2115
3825,Sociology,SOC 1H,1,WINANT H,,W,12:00pm - 12:50pm,GIRV 2135
3826,Sociology,SOC 91,1,LUNA Z T,,F,1:00pm - 1:50pm,SSMS 3017
3827,Sociology,SOC 91,1,GORDON A F,,,,T B A
3828,Sociology,SOC 99,1,T B A,,,,T B A
3829,Sociology,SOC 108,1,CHARLES M,,M W,8:00 am - 9:15 am,SSMS 1303&
3830,Sociology,SOC 108,0,CHARLES M,48934,F,9:00 am - 9:50 am,SSMS 1005
3831,Sociology,SOC 108,0,CHARLES M,48942,F,9:00 am - 9:50 am,SSMS 1007
3832,Sociology,SOC 108,0,CHARLES M,48959,F,10:00am - 10:50am,SSMS 1005
3833,Sociology,SOC 108,0,CHARLES M,48967,F,10:00am - 10:50am,SSMS 1007
3834,Sociology,SOC 108A,1,MANSKI B R,,T R,8:00 am - 9:15 am,TD-W 2600
3835,Sociology,SOC 108A,0,MANSKI B R,52548,F,8:00 am - 8:50 am,HSSB 3202
3836,Sociology,SOC 108A,0,MANSKI B R,52555,F,9:00 am - 9:50 am,HSSB 1206
3837,Sociology,SOC 108A,0,MANSKI B R,52563,F,10:00am - 10:50am,HSSB 1227
3838,Sociology,SOC 108A,0,MANSKI B R,52571,F,10:00am - 10:50am,HSSB 1224
3839,Sociology,SOC 108C,1,TOBER T L,,M W,8:00 am - 9:15 am,ED 1213
3840,Sociology,SOC 108C,0,TOBER T L,48983,F,8:00 am - 8:50 am,GIRV 2110
3841,Sociology,SOC 108C,0,TOBER T L,48991,F,9:00 am - 9:50 am,HSSB 4201
3842,Sociology,SOC 108C,0,TOBER T L,49007,F,11:00am - 11:50am,HSSB 1231
3843,Sociology,SOC 108C,0,TOBER T L,49015,F,12:00pm - 12:50pm,HSSB 1207
3844,Sociology,SOC 108ST,1,FURIA S R,,M W,3:30pm - 4:45pm,PHELP2516
3845,Sociology,SOC 108ST,0,FURIA S R,49031,F,9:00 am - 9:50 am,GIRV 2110
3846,Sociology,SOC 108ST,0,FURIA S R,49049,F,10:00am - 10:50am,HSSB 1223
3847,Sociology,SOC 108ST,0,FURIA S R,49056,F,11:00am - 11:50am,HSSB 1228
3848,Sociology,SOC 108ST,0,FURIA S R,49064,F,12:00pm - 12:50pm,HSSB 1206
3849,Sociology,SOC 118B,1,TWINE F W||RODRIGUEZ A L||,,T R,2:00pm - 3:15pm,BRDA 1640
3850,Sociology,SOC 118C,1,CRUZ J D,,M W,12:30pm - 1:45pm,PHELP1260
3851,Sociology,SOC 118TV,1,BIELBY D D,,,,T B A
3852,Sociology,SOC 122,1,TOBER T L,,M W,11:00am - 12:15pm,HSSB 1174
3853,Sociology,SOC 130ME,1,ANDERSON KE B,,M W,8:00 am - 9:15 am,WEBB 1100
3854,Sociology,SOC 130SG,1,ROBINSON W I,,W,7:00pm - 9:50pm,HFH 1104
3855,Sociology,SOC 134A,1,FORAN J F,,T R,3:30pm - 4:45pm,HSSB 1174
3856,Sociology,SOC 134N,1,FRIEDKIN N E,,T R,11:00am - 12:15pm,BIOEN1001
3857,Sociology,SOC 136A,1,WHITEHEAD K A,,T R,12:30pm - 1:45pm,PHELP1260
3858,Sociology,SOC 136A,0,WHITEHEAD K A,49189,W,9:00 am - 9:50 am,SSMS 3410
3859,Sociology,SOC 136A,0,WHITEHEAD K A,49197,W,10:00am - 10:50am,SSMS 3410
3860,Sociology,SOC 136A,0,WHITEHEAD K A,49205,W,11:00am - 11:50am,SSMS 3410
3861,Sociology,SOC 136A,0,WHITEHEAD K A,49213,W,1:00pm - 1:50pm,SSMS 3410
3862,Sociology,SOC 139RN,1,LOE-STERPHONE,,T,6:00pm - 8:50pm,SH 1431
3863,Sociology,SOC 142,1,BALDWIN J D,,M W F,11:00am - 11:50am,BUCHN1940
3864,Sociology,SOC 144LA,1,SEGURA D A,,T R,12:30pm - 1:45pm,SH 1431
3865,Sociology,SOC 145,1,RAYMOND E,,M W,9:30 am - 10:45am,PHELP1260
3866,Sociology,SOC 146,1,WOHL H L,,T R,11:00am - 12:15pm,WEBB 1100
3867,Sociology,SOC 146,1,TAYLOR C J,,T R,3:30pm - 4:45pm,WEBB 1100
3868,Sociology,SOC 147,1,CAST A D,,T R,9:30 am - 10:45am,PHELP1260
3869,Sociology,SOC 152A,1,BALDWIN J D||BALDWIN J I||,,M W F,1:00pm - 1:50pm,CAMPBHALL
3870,Sociology,SOC 152B,1,BALDWIN J D||BALDWIN J I||,,M W F,2:00pm - 2:50pm,ELLSN2816
3871,Sociology,SOC 154A,1,CAST A D,,T R,11:00am - 12:15pm,PHELP1260
3872,Sociology,SOC 155M,1,LUNA Z T,,T R,3:30pm - 4:45pm,PHELP1260
3873,Sociology,SOC 164,1,RAYMOND E,,M W,11:00am - 12:15pm,PHELP1260
3874,Sociology,SOC 170,1,SOTO O F,,T R,12:30pm - 1:45pm,PHELP1160
3875,Sociology,SOC 173,1,ABRA G J,,T R,8:00 am - 9:15 am,SH 1431
3876,Sociology,SOC 174P,1,RAYMOND G,,T R,12:30pm - 1:45pm,HSSB 1173
3877,Sociology,SOC 185DG,1,KING Z T,,T R,9:30 am - 10:45am,WEBB 1100
