,subjectName,courseID,lecOrSection,proName,enrollCode,days,time,location
3005,Philosophy,PHIL 100B,0,BARRETT T W,53694,T,4:00pm - 4:50pm,GIRV 2127
3006,Philosophy,PHIL 100B,0,BARRETT T W,53702,T,5:00pm - 5:50pm,GIRV 2127
3007,Philosophy,PHIL 100B,0,BARRETT T W,53710,T,8:00 am - 8:50 am,GIRV 1116
3008,Philosophy,PHIL 100B,0,BARRETT T W,53728,T,6:00pm - 6:50pm,PHELP1508
3009,Philosophy,PHIL 124,1,BARRETT T W,T B A,M W,2:00pm - 3:15pm,GIRV 2129
3010,Philosophy,PHIL 133,1,MCMAHON C A,T B A,T R,9:30 am - 10:45am,GIRV 2112
3011,Philosophy,PHIL 134,1,ZIMMERMAN A Z,T B A,M W,12:30pm - 1:45pm,KERR 2166B
3012,Philosophy,PHIL 141,1,ELIZONDO E S,T B A,T R,12:30pm - 1:45pm,387 1011
3013,Philosophy,PHIL 143,1,JARRETT G C,T B A,T R,3:30pm - 4:45pm,IV THEA2
3014,Philosophy,PHIL 149,1,FALVEY K T,T B A,M W,11:00am - 12:15pm,KERR 2166B
3015,Philosophy,PHIL 150E,1,ROBERTSON T,T B A,T R,11:00am - 12:15pm,GIRV 2112
3016,Philosophy,PHIL 164,1,HOLDEN T A,T B A,T R,2:00pm - 3:15pm,GIRV 1116
3017,Philosophy,PHIL 176,1,BUIJS M E,T B A,M W,9:30 am - 10:45am,PHELP1445
3018,Philosophy,PHIL 183,1,ROBERTSON T,T B A,T R,2:00pm - 3:15pm,SH 1431
3019,Philosophy,PHIL 183,0,ROBERTSON T,37853,W,6:00pm - 6:50pm,NH 1109
3020,Philosophy,PHIL 183,0,ROBERTSON T,37861,W,5:00pm - 5:50pm,GIRV 2116
3021,Philosophy,PHIL 184,1,SALMON N U,T B A,M F,12:30pm - 1:45pm,T B A
3022,Philosophy,PHIL 192,1,T B A,T B A,T B A,T B A,T B A
3023,Philosophy,PHIL 197A,1,T B A,T B A,T B A,T B A,T B A
3024,Philosophy,PHIL 197B,1,T B A,T B A,T B A,T B A,T B A
3025,Philosophy,PHIL 197P,1,T B A,T B A,T B A,T B A,T B A
3026,Philosophy,PHIL 199,1,T B A,T B A,T B A,T B A,T B A
3027,Philosophy,PHIL 199RA,1,T B A,T B A,T B A,T B A,T B A
3028,Physics,PHYS 1,1,KOUTROULAKIS,T B A,M W,8:00 am - 9:15 am,BRDA 1640
3029,Physics,PHYS 1,0,KOUTROULAKIS,38091,W,2:00pm - 3:50pm,TD-W 2600
3030,Physics,PHYS 1,0,KOUTROULAKIS,38109,W,4:00pm - 5:50pm,PHELP2524
3031,Physics,PHYS 1,0,KOUTROULAKIS,66092,F,2:00pm - 3:50pm,PHELP1445
3032,Physics,PHYS 2,1,T B A,T B A,T R,9:30 am - 10:45am,BRDA 1610
3033,Physics,PHYS 2,0,T B A,38133,M,5:00pm - 6:50pm,GIRV 1115
3034,Physics,PHYS 2,0,T B A,38141,M,3:00pm - 4:50pm,GIRV 1115
3035,Physics,PHYS 2,0,T B A,38158,T,12:00pm - 1:50pm,ARTS 1356
3036,Physics,PHYS 2,0,T B A,38166,W,3:00pm - 4:50pm,ARTS 1356
3037,Physics,PHYS 2,0,T B A,38174,F,1:00pm - 2:50pm,GIRV 2127
3038,Physics,PHYS 2,0,T B A,38182,F,3:00pm - 4:50pm,GIRV 1119
3039,Physics,PHYS 2,1,T B A,T B A,T R,2:00pm - 3:15pm,BRDA 1610
3040,Physics,PHYS 2,0,T B A,38208,W,1:00pm - 2:50pm,SH 1431
3041,Physics,PHYS 2,0,T B A,38216,W,3:00pm - 4:50pm,ARTS 1353
3042,Physics,PHYS 2,0,T B A,38224,F,1:00pm - 2:50pm,GIRV 1119
3043,Physics,PHYS 2,0,T B A,38232,F,3:00pm - 4:50pm,GIRV 1115
3044,Physics,PHYS 4,1,POPESCU P F,T B A,M W,11:00am - 12:15pm,BRDA 1640
3045,Physics,PHYS 4L,1,POPESCU P F,T B A,T,1:00pm - 3:50pm,BRDA 2334
3046,Physics,PHYS 4L,1,POPESCU P F,T B A,T,4:00pm - 6:50pm,BRDA 2334
3047,Physics,PHYS 4L,1,POPESCU P F,T B A,W,1:00pm - 3:50pm,BRDA 2334
3048,Physics,PHYS 4L,1,POPESCU P F,T B A,W,4:00pm - 6:50pm,BRDA 2334
3049,Physics,PHYS 5,1,GWINN E G,T B A,M W,9:30 am - 10:45am,BRDA 1640
3050,Physics,PHYS 5L,1,POPESCU P F||GWINN E G||,T B A,M,7:00pm - 9:50pm,BRDA 3324
3051,Physics,PHYS 5L,1,POPESCU P F||GWINN E G||,T B A,T,7:00pm - 9:50pm,BRDA 3324
3052,Physics,PHYS 5L,1,POPESCU P F||GWINN E G||,T B A,W,7:00pm - 9:50pm,BRDA 3324
3053,Physics,PHYS 5L,1,POPESCU P F||GWINN E G||,T B A,R,7:00pm - 9:50pm,BRDA 3324
3054,Physics,PHYS 6B,1,GELLER R M,T B A,T R,8:00 am - 9:15 am,BRDA 1610
3055,Physics,PHYS 6B,1,FREEDMAN R A,T B A,M W,9:30 am - 10:45am,BRDA 1610
3056,Physics,PHYS 6B,1,FREUND E G,T B A,T R,9:30 am - 10:45am,BRDA 1640
3057,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,1:00pm - 2:50pm,942 1020A
3058,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,1:00pm - 2:50pm,942 1020B
3059,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,3:00pm - 4:50pm,942 1020A
3060,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,3:00pm - 4:50pm,942 1020B
3061,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,5:00pm - 6:50pm,942 1020A
3062,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,5:00pm - 6:50pm,942 1020B
3063,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,T,1:00pm - 2:50pm,942 1020A
3064,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,T,1:00pm - 2:50pm,942 1020B
3065,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,T,3:00pm - 4:50pm,942 1020A
3066,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,T,3:00pm - 4:50pm,942 1020B
3067,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,T,5:00pm - 6:50pm,942 1020A
3068,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,T,5:00pm - 6:50pm,942 1020B
3069,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,W,1:00pm - 2:50pm,942 1020A
3070,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,W,1:00pm - 2:50pm,942 1020B
3071,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,W,3:00pm - 4:50pm,942 1020A
3072,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,W,3:00pm - 4:50pm,942 1020B
3073,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,W,5:00pm - 6:50pm,942 1020A
3074,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,W,5:00pm - 6:50pm,942 1020B
3075,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,7:00pm - 8:50pm,942 1020A
3076,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,M,7:00pm - 8:50pm,942 1020B
3077,Physics,PHYS 6BL,1,POPESCU P F||FREEDMAN R A||FREUND E G||GELLER R M||,T B A,T,7:00pm - 8:50pm,942 1020A
3078,Physics,PHYS 6C,1,GELLER R M,T B A,T R,11:00am - 12:15pm,BRDA 1610
3079,Physics,PHYS 6C,1,FREUND E G,T B A,T R,12:30pm - 1:45pm,BRDA 1610
3080,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,M,1:00pm - 2:50pm,942 1010A
3081,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,M,1:00pm - 2:50pm,942 1010B
3082,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,M,3:00pm - 4:50pm,942 1010A
3083,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,M,3:00pm - 4:50pm,942 1010B
3084,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,M,5:00pm - 6:50pm,942 1010A
3085,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,M,5:00pm - 6:50pm,942 1010B
3086,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,T,3:00pm - 4:50pm,942 1010A
3087,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,T,3:00pm - 4:50pm,942 1010B
3088,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,T,5:00pm - 6:50pm,942 1010A
3089,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,T,5:00pm - 6:50pm,942 1010B
3090,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,T,7:00pm - 8:50pm,942 1010A
3091,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,T,7:00pm - 8:50pm,942 1010B
3092,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,W,1:00pm - 2:50pm,942 1010A
3093,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,W,1:00pm - 2:50pm,942 1010B
3094,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,W,3:00pm - 4:50pm,942 1010A
3095,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,W,3:00pm - 4:50pm,942 1010B
3096,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,W,5:00pm - 6:50pm,942 1010A
3097,Physics,PHYS 6CL,1,POPESCU P F||FREUND E G||GELLER R M||,T B A,W,5:00pm - 6:50pm,942 1010B
3098,Physics,PHYS CS 10,1,GURUSWAMY S,T B A,F,3:00pm - 4:50pm,GIRV 1106
3099,Physics,PHYS 13CH,1,JAYICH A M,T B A,W,2:00pm - 2:50pm,BRDA 3314
3100,Physics,PHYS 13CH,0,JAYICH A M,T B A,W,3:00pm - 5:50pm,BRDA 3314
3101,Physics,PHYS 13CH,1,JAYICH A M,T B A,W,2:00pm - 2:50pm,BRDA 3314
3102,Physics,PHYS 13CH,0,JAYICH A M,T B A,F,3:00pm - 5:50pm,BRDA 3314
3103,Physics,PHYS CS 15C,1,JAYICH A M,T B A,W,1:00pm - 1:50pm,BRDA 3314
3104,Physics,PHYS CS 15C,0,JAYICH A M,T B A,W,3:00pm - 5:50pm,BRDA 3314
3105,Physics,PHYS CS 15C,1,JAYICH A M,T B A,W,1:00pm - 1:50pm,BRDA 3314
3106,Physics,PHYS CS 15C,0,JAYICH A M,T B A,F,3:00pm - 5:50pm,BRDA 3314
3107,Physics,PHYS 16,1,DAVIS S L,T B A,W,5:00pm - 6:15pm,ELNGS1601
3108,Physics,PHYS 16,1,MAROLF D M,T B A,F,3:00pm - 4:50pm,SH 1430
3109,Physics,PHYS 22,1,YOUNG A F,T B A,T R,11:00am - 12:15pm,BRDA 1640
3110,Physics,PHYS 22,0,YOUNG A F,38836,F,12:00pm - 12:50pm,HSSB 1223
3111,Physics,PHYS 22,0,YOUNG A F,38844,F,1:00pm - 1:50pm,HSSB 1206
3112,Physics,PHYS 22,0,YOUNG A F,38851,F,2:00pm - 2:50pm,BUCHN1934
3113,Physics,PHYS 22,0,YOUNG A F,38869,F,3:00pm - 3:50pm,HSSB 2201
3114,Physics,PHYS 22,1,VAN DAM W,T B A,T R,12:30pm - 1:45pm,BRDA 1640
3115,Physics,PHYS 22,0,VAN DAM W,38885,F,12:00pm - 12:50pm,HSSB 1214
3116,Physics,PHYS 22,0,VAN DAM W,38893,F,1:00pm - 1:50pm,LSB 1101
3117,Physics,PHYS 25,1,JAYICH A M,T B A,W F,11:00am - 12:15pm,BRDA 1610
3118,Physics,PHYS 25,0,JAYICH A M,38919,R,12:00pm - 12:50pm,GIRV 2116
3119,Physics,PHYS 25,0,JAYICH A M,38927,R,1:00pm - 1:50pm,GIRV 2112
3120,Physics,PHYS 25,0,JAYICH A M,38935,R,2:00pm - 2:50pm,NH 1109
3121,Physics,PHYS 25,0,JAYICH A M,38943,R,3:00pm - 3:50pm,GIRV 2108
3122,Physics,PHYS 25L,1,POPESCU P F||FYGENSON D K||,T B A,M,1:00pm - 3:50pm,BRDA 3332
3123,Physics,PHYS 25L,1,POPESCU P F||FYGENSON D K||,T B A,M,4:00pm - 6:50pm,BRDA 3332
3124,Physics,PHYS 25L,1,POPESCU P F||FYGENSON D K||,T B A,W,1:00pm - 3:50pm,BRDA 3332
3125,Physics,PHYS 25L,1,POPESCU P F||FYGENSON D K||,T B A,W,4:00pm - 6:50pm,BRDA 3332
3126,Physics,PHYS 25L,1,POPESCU P F||FYGENSON D K||,T B A,R,1:00pm - 3:50pm,BRDA 3332
3127,Physics,PHYS 25L,1,POPESCU P F||FYGENSON D K||,T B A,R,4:00pm - 6:50pm,BRDA 3332
3128,Physics,PHYS CS 33,1,GURUSWAMY S,T B A,T R,3:30pm - 4:45pm,BUCHN1934
3129,Physics,PHYS CS 33,0,GURUSWAMY S,T B A,W,3:00pm - 4:50pm,HSSB 1210
3130,Physics,PHYS CS 33,0,GURUSWAMY S,T B A,W,1:00pm - 2:50pm,GIRV 2110
3131,Physics,PHYS CS 36,1,BIBILASHVILI,T B A,R,11:00am - 12:50pm,GIRV 1108
3132,Physics,PHYS CS 36,0,BIBILASHVILI,T B A,R,1:00pm - 2:50pm,GIRV 1108
3133,Physics,PHYS CS 36,0,BIBILASHVILI,T B A,T R,3:30pm - 4:45pm,HSSB 1231
3134,Physics,PHYS 99,1,T B A,T B A,T B A,T B A,T B A
3135,Physics,PHYS 101,1,GURUSWAMY S,T B A,M W,2:00pm - 3:15pm,HSSB 1173
3136,Physics,PHYS 101,0,GURUSWAMY S,39032,R,11:00am - 11:50am,PHELP1530
3137,Physics,PHYS 101,0,GURUSWAMY S,39040,F,9:00 am - 9:50 am,PHELP1530
3138,Physics,PHYS 101,0,GURUSWAMY S,39057,F,10:00am - 10:50am,PHELP1530
3139,Physics,PHYS 104,1,BIBILASHVILI,T B A,M W,12:30pm - 1:45pm,BRDA 1640
3140,Physics,PHYS 104,0,BIBILASHVILI,39073,F,2:00pm - 2:50pm,PHELP1440
3141,Physics,PHYS 104,0,BIBILASHVILI,39081,F,3:00pm - 3:50pm,PHELP1440
3142,Physics,PHYS 104,0,BIBILASHVILI,53009,F,4:00pm - 4:50pm,PHELP1440
3143,Physics,PHYS 106,1,T B A,T B A,T R,11:00am - 12:15pm,GIRV 2129
3144,Physics,PHYS 106,0,T B A,39107,W,5:00pm - 5:50pm,HSSB 4201
3145,Physics,PHYS 115B,1,PATTERSON D S,T B A,T R,9:30 am - 10:45am,ARTS 1353
3146,Physics,PHYS 115B,0,PATTERSON D S,39131,W,1:00pm - 1:50pm,OLDGM1211
3147,Physics,PHYS 115B,0,PATTERSON D S,53017,R,2:00pm - 2:50pm,PHELP1448
3148,Physics,PHYS 115C,1,BOUWMEESTER D,T B A,M W,9:30 am - 10:45am,BUCHN1940
3149,Physics,PHYS 115C,0,BOUWMEESTER D,39156,T,2:00pm - 2:50pm,PHELP1448
3150,Physics,PHYS 115C,0,BOUWMEESTER D,39164,T,3:00pm - 3:50pm,PHELP1448
3151,Physics,PHYS 115C,0,BOUWMEESTER D,39172,W,1:00pm - 1:50pm,NH 1111
3152,Physics,PHYS 115C,0,BOUWMEESTER D,39180,F,11:00am - 11:50am,GIRV 2116
3153,Physics,PHYS 115C,0,BOUWMEESTER D,39198,F,12:00pm - 12:50pm,HSSB 1236
3154,Physics,PHYS 115C,0,BOUWMEESTER D,39206,F,1:00pm - 1:50pm,HSSB 1233
3155,Physics,PHYS 125,1,RICHMAN J D,T B A,M W,11:00am - 12:15pm,BUCHN1930
3156,Physics,PHYS 125,0,RICHMAN J D,39222,F,2:00pm - 2:50pm,PHELP1444
3157,Physics,PHYS 125,0,RICHMAN J D,39230,T,2:00pm - 2:50pm,GIRV 2127
3158,Physics,PHYS 125,0,RICHMAN J D,39248,T,3:00pm - 3:50pm,GIRV 2127
3159,Physics,PHYS 127AL,1,STUART D D,T B A,T R,2:00pm - 3:15pm,PSYCH1902
3160,Physics,PHYS 127AL,0,STUART D D,39263,M,3:30pm - 8:30pm,BRDA 2324
3161,Physics,PHYS 127AL,0,STUART D D,39271,T,3:30pm - 8:30pm,BRDA 2324
3162,Physics,PHYS 127AL,0,STUART D D,39289,W,3:30pm - 8:30pm,BRDA 2324
3163,Physics,PHYS 127AL,0,STUART D D,39297,R,3:30pm - 8:30pm,BRDA 2324
3164,Physics,PHYS 127AL,0,STUART D D,39305,F,3:30pm - 8:30pm,BRDA 2324
3165,Physics,PHYS 128AL,1,POPESCU P F||NELSON H||ESPLEY Z J||,T B A,M W,1:00pm - 5:50pm,BRDA 3223
3166,Physics,PHYS 128AL,1,POPESCU P F||NELSON H||ESPLEY Z J||,T B A,T R,1:00pm - 5:50pm,BRDA 3223
3167,Physics,PHYS 129L,1,LIPMAN E A,T B A,T R,11:00am - 12:15pm,BRDA 5223
3168,Physics,PHYS 129L,0,LIPMAN E A,39347,M W,1:00pm - 2:50pm,BRDA 5223
3169,Physics,PHYS 129L,1,LIPMAN E A,T B A,T R,1:00pm - 2:15pm,BRDA 5223
3170,Physics,PHYS 129L,0,LIPMAN E A,53033,T R,3:00pm - 4:50pm,BRDA 5223
3171,Physics,PHYS 131,1,DONG X,T B A,T R,9:30 am - 10:45am,BUCHN1930
3172,Physics,PHYS 131,0,DONG X,39404,F,12:00pm - 12:50pm,HSSB 1232
3173,Physics,PHYS 131,0,DONG X,39412,F,1:00pm - 1:50pm,HSSB 1228
3174,Physics,PHYS 131,0,DONG X,53041,F,2:00pm - 2:50pm,HSSB 1207
3175,Physics,PHYS 131,0,DONG X,53058,F,3:00pm - 3:50pm,BUCHN1934
3176,Physics,PHYS 133,1,MARTIN C L,T B A,M W,8:00 am - 9:15 am,ED 1213
3177,Physics,PHYS 134L,1,BRANDT T D,T B A,M W,11:00am - 12:15pm,BRDA 5223
3178,Physics,PHYS CS 140,1,ROIG F S,T B A,T R,11:00am - 12:20pm,HSSB 1232
3179,Physics,PHYS CS 140,1,BIBILASHVILI,T B A,F,12:00pm - 2:20pm,CRST 164B
3180,Physics,PHYS 141,1,LUBIN P,T B A,T R,11:00am - 12:15pm,GIRV 1112
3181,Physics,PHYS 142L,1,T B A,T B A,T B A,T B A,T B A
3182,Physics,PHYS 143L,1,T B A,T B A,T B A,T B A,T B A
3183,Physics,PHYS 144L,1,T B A,T B A,T B A,T B A,T B A
3184,Physics,PHYS 145L,1,T B A,T B A,T B A,T B A,T B A
3185,Physics,PHYS 150,1,PINCUS P A,T B A,T R,2:00pm - 3:15pm,ARTS 1349
3186,Physics,PHYS 150,1,ZEE A,T B A,M W,12:30pm - 1:45pm,GIRV 2108
3187,Physics,PHYS 160J,1,T B A,T B A,T B A,T B A,T B A
3188,Physics,PHYS 198,1,T B A,T B A,T B A,T B A,T B A
3189,Physics,PHYS 199,1,T B A,T B A,T B A,T B A,T B A
3190,Physics(CreativeStudies),PHYS CS 10,1,T B A,T B A,F,3:00pm - 4:50pm,GIRV 1106
3191,Physics(CreativeStudies),PHYS CS 15C,1,T B A,T B A,W,1:00pm - 1:50pm,BRDA 3314
3192,Physics(CreativeStudies),PHYS CS 15C,0,T B A,T B A,W,3:00pm - 5:50pm,BRDA 3314
3193,Physics(CreativeStudies),PHYS CS 15C,1,T B A,T B A,W,1:00pm - 1:50pm,BRDA 3314
3194,Physics(CreativeStudies),PHYS CS 15C,0,T B A,T B A,F,3:00pm - 5:50pm,BRDA 3314
3195,Physics(CreativeStudies),PHYS CS 33,1,T B A,T B A,T R,3:30pm - 4:45pm,BUCHN1934
3196,Physics(CreativeStudies),PHYS CS 33,0,T B A,T B A,W,3:00pm - 4:50pm,HSSB 1210
3197,Physics(CreativeStudies),PHYS CS 33,0,T B A,T B A,W,1:00pm - 2:50pm,GIRV 2110
3198,Physics(CreativeStudies),PHYS CS 36,1,T B A,T B A,R,11:00am - 12:50pm,GIRV 1108
3199,Physics(CreativeStudies),PHYS CS 36,0,T B A,T B A,R,1:00pm - 2:50pm,GIRV 1108
3200,Physics(CreativeStudies),PHYS CS 36,0,T B A,T B A,T R,3:30pm - 4:45pm,HSSB 1231
3201,Physics(CreativeStudies),PHYS CS 140,1,T B A,T B A,T R,11:00am - 12:20pm,HSSB 1232
3202,Physics(CreativeStudies),PHYS CS 140,1,T B A,T B A,F,12:00pm - 2:20pm,CRST 164B
3203,PoliticalScience,POL S 6,1,T B A,T B A,M W F,12:00pm - 12:50pm,HFH 1104
3204,PoliticalScience,POL S 6,0,T B A,39917,T,4:00pm - 4:50pm,HSSB 1215
3205,PoliticalScience,POL S 6,0,T B A,39925,T,5:00pm - 5:50pm,HSSB 3201
3206,PoliticalScience,POL S 6,0,T B A,39933,T,9:00 am - 9:50 am,HSSB 1228
3207,PoliticalScience,POL S 6,0,T B A,39941,T,3:00pm - 3:50pm,SH 1609
3208,PoliticalScience,POL S 6,0,T B A,39958,T,10:00am - 10:50am,HSSB 4202
3209,PoliticalScience,POL S 6,0,T B A,39966,T,11:00am - 11:50am,HSSB 4201
3210,PoliticalScience,POL S 7,1,NARANG N,T B A,M W,9:30 am - 10:45am,GIRV 1004
3211,PoliticalScience,POL S 7,0,NARANG N,39982,M,11:00am - 11:50am,HSSB 2201
3212,PoliticalScience,POL S 7,0,NARANG N,39990,M,3:00pm - 3:50pm,HSSB 2201
3213,PoliticalScience,POL S 7,0,NARANG N,40006,M,4:00pm - 4:50pm,GIRV 1108
3214,PoliticalScience,POL S 7,0,NARANG N,40014,M,5:00pm - 5:50pm,HSSB 3202
3215,PoliticalScience,POL S 7,0,NARANG N,40022,T,12:00pm - 12:50pm,HSSB 3201
3216,PoliticalScience,POL S 7,0,NARANG N,40030,T,1:00pm - 1:50pm,HSSB 3201
3217,PoliticalScience,POL S 7,0,NARANG N,40048,T,2:00pm - 2:50pm,HSSB 3202
3218,PoliticalScience,POL S 7,0,NARANG N,40055,T,3:00pm - 3:50pm,HSSB 1236
3219,PoliticalScience,POL S 7,0,NARANG N,40063,T,4:00pm - 4:50pm,HSSB 1214
3220,PoliticalScience,POL S 12,1,HODGES H E,T B A,T R,3:30pm - 4:45pm,GIRV 1004
3221,PoliticalScience,POL S 12,0,HODGES H E,40089,F,2:00pm - 2:50pm,HSSB 1227
3222,PoliticalScience,POL S 12,0,HODGES H E,40097,F,3:00pm - 3:50pm,HSSB 1227
3223,PoliticalScience,POL S 12,0,HODGES H E,40105,F,12:00pm - 12:50pm,GIRV 1119
3224,PoliticalScience,POL S 12,0,HODGES H E,40113,T,12:00pm - 12:50pm,OLDGM1211
3225,PoliticalScience,POL S 12,0,HODGES H E,40121,T,1:00pm - 1:50pm,PHELP2536
3226,PoliticalScience,POL S 12,0,HODGES H E,40139,F,11:00am - 11:50am,HSSB 1233
3227,PoliticalScience,POL S 12,0,HODGES H E,40147,R,5:00pm - 5:50pm,LSB 1101
3228,PoliticalScience,POL S 12,0,HODGES H E,40154,F,9:00 am - 9:50 am,HSSB 1228
3229,PoliticalScience,POL S 12,0,HODGES H E,40162,F,10:00am - 10:50am,HSSB 1228
3230,PoliticalScience,POL S 15,1,NOMIKOS G G,T B A,T R,9:30 am - 10:45am,IV THEA2
3231,PoliticalScience,POL S 15,0,NOMIKOS G G,40188,M,9:00 am - 10:00am,PSY-E1805
3232,PoliticalScience,POL S 15,0,NOMIKOS G G,40196,M,10:00am - 11:00am,PHELP1518
3233,PoliticalScience,POL S 15,0,NOMIKOS G G,40204,M,1:00pm - 2:00pm,PHELP1525
3234,PoliticalScience,POL S 15,0,NOMIKOS G G,40212,M,8:00 am - 8:50 am,PHELP1513
3235,PoliticalScience,POL S 15,0,NOMIKOS G G,40220,M,11:00am - 12:00pm,GIRV 2110
3236,PoliticalScience,POL S 15,0,NOMIKOS G G,40238,M,12:00pm - 12:50pm,PHELP1525
3237,PoliticalScience,POL S 15,0,NOMIKOS G G,40246,F,9:00 am - 9:50 am,PHELP1525
3238,PoliticalScience,POL S 15,0,NOMIKOS G G,40253,F,10:00am - 10:50am,PHELP1525
3239,PoliticalScience,POL S 15,0,NOMIKOS G G,40261,F,11:00am - 11:50am,PHELP1525
3240,PoliticalScience,POL S 99,1,T B A,T B A,T B A,T B A,T B A
3241,PoliticalScience,POL S 106BP,1,MILDENBERGER,T B A,M W,12:30pm - 1:45pm,NH 1105
3242,PoliticalScience,POL S 106BP,0,MILDENBERGER,51334,M,3:00pm - 3:50pm,HSSB 4201
3243,PoliticalScience,POL S 106BP,0,MILDENBERGER,51342,M,4:00pm - 4:50pm,GIRV 2119
3244,PoliticalScience,POL S 106BP,0,MILDENBERGER,51359,M,5:00pm - 5:50pm,GIRV 2119
3245,PoliticalScience,POL S 106IG,1,KELEHER A,T B A,T R,2:00pm - 3:15pm,PHELP1440
3246,PoliticalScience,POL S 106LP,1,RIVAS PINEDA,T B A,M W,12:30pm - 1:45pm,PHELP2532
3247,PoliticalScience,POL S 110CT,1,MILLER C R,T B A,M W,9:30 am - 10:45am,PHELP1444
3248,PoliticalScience,POL S 124,1,MORSE J C,T B A,M W,9:30 am - 10:45am,PHELP3505
3249,PoliticalScience,POL S 124,0,MORSE J C,51094,T,12:00pm - 12:50pm,HSSB 1231
3250,PoliticalScience,POL S 124,0,MORSE J C,51102,T,4:00pm - 4:50pm,PHELP1445
3251,PoliticalScience,POL S 124,0,MORSE J C,51110,T,5:00pm - 5:50pm,LSB 1101
3252,PoliticalScience,POL S 126,1,STRATHMAN B A,T B A,T R,3:30pm - 4:45pm,PHELP2516
3253,PoliticalScience,POL S 126,0,STRATHMAN B A,40451,M,9:00 am - 9:50 am,HSSB 1232
3254,PoliticalScience,POL S 126,0,STRATHMAN B A,40469,M,2:00pm - 2:50pm,HSSB 3201
3255,PoliticalScience,POL S 126,0,STRATHMAN B A,40477,W,10:00am - 10:50am,HSSB 3202
3256,PoliticalScience,POL S 130,1,AHUJA A,T B A,T R,9:30 am - 10:45am,PHELP1160
3257,PoliticalScience,POL S 147,1,BRUHN K,T B A,M W,11:00am - 12:15pm,PSYCH1924
3258,PoliticalScience,POL S 147,0,BRUHN K,40626,W,4:00pm - 4:50pm,HSSB 3201
3259,PoliticalScience,POL S 147,0,BRUHN K,40634,W,5:00pm - 5:50pm,HSSB 3202
